Dealer name,Dealer adress,Purchase price,Reselling price,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Autohaus Dallgow GmbH,"Wilmsstrasse 120
14624 Dallgow-Döberitz
Autohaus Dallgow GmbH,"Wilmsstrasse 120
14624 Dallgow-Döberitz
Deutschland",28900,27866,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,Volkswagen Tiguan Highline 2.0 TDI DSG 4Motion   LED   Navi,"<p>
<strong>Abholadresse</strong>
Wilmsstrasse 120
14624 Dallgow-Döberitz
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Reparierter Unfallschaden<br>
<strong>Kategorie</strong>
SUV / Geländewagen / Pickup<br>
<strong>Herkunft</strong>
<br>
<strong>Kilometerstand</strong>
57.987 km<br>
<strong>Hubraum</strong>
1.968 cm³<br>
<strong>Leistung</strong>
140 kW (190 PS)<br>
<strong>Kraftstoffart</strong>
Diesel<br>
<strong>Verbrauch</strong><br>
ca. 5,7 l/100km (kombiniert)<br>
ca. 6,5 l/100km (innerorts)<br>
ca. 5,2 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 149 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Automatik<br>
<strong>Schadstoffklasse</strong>
Euro6<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
01/2017<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
02/2022<br>
<strong>Klimatisierung</strong>
3-Zonen-Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Deep Black Perleffekt<br>
<strong>Farbe</strong>
Schwarz Metallic<br>
<strong>Innenausstattung</strong>
Stoff, Andere<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Abstandstempomat, Abstandswarner, Adaptives Kurvenlicht, Alarmanlage, Allradantrieb, Ambiente-Beleuchtung, Android Auto, Apple CarPlay, Armlehne, Bluetooth, Bordcomputer, CD-Spieler, Dachreling, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Fernlichtassistent, Freisprecheinrichtung, Garantie, Head-Up Display, Innenspiegel autom. abblendend, Isofix, Isofix Beifahrersitz, Lederlenkrad, LED-Scheinwerfer, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Lordosenstütze, Müdigkeitswarner, Multifunktionslenkrad, Musikstreaming integriert, Navigationssystem, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Notbremsassistent, Notrad, Partikelfilter, Regensensor, Reifendruckkontrolle, Schaltwippen, Scheckheftgepflegt, Scheinwerferreinigung, Schlüssellose Zentralverriegelung, Servolenkung, Sitzheizung, Soundsystem, Sportfahrwerk, Sportpaket, Sprachsteuerung, Spurhalteassistent, Start/Stopp-Automatik, Touchscreen, Traktionskontrolle, Tuner/Radio, Umklappbarer Beifahrersitz, USB, Verkehrszeichenerkennung, Winterpaket, Zentralverriegelung
</p>",Volkswagen,,"Marke_Volkswagen, Typ_SUV, Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_150 bis 200 PS,Leistung_Alle, Schaltung_Automatik, Farbe_Schwarz, Kraftstoff_Diesel, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,787,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/7WkAAOSwTfde2l3B/$_27.JPG,1,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/wTQAAOSwhYhe2l3C/$_27.JPG,2,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/dCQAAOSwJZVe2l3B/$_27.JPG,3,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/bxEAAOSwfWFe2l3B/$_27.JPG,4,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/hBUAAOSwIzpe2l4k/$_27.JPG,5,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/fJIAAOSwAy5e2l4k/$_27.JPG,6,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/ROQAAOSw1uxe2l4k/$_27.JPG,7,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/yswAAOSw0UNeh0WT/$_27.JPG,8,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/sJUAAOSwEIBeh0WU/$_27.JPG,9,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/aGYAAOSw4A9eh0WU/$_27.JPG,10,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/lAAAAOSw3fteh0WU/$_27.JPG,11,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/0wcAAOSwpU5eh0WU/$_27.JPG,12,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/y8MAAOSwNaxeh0WT/$_27.JPG,13,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/LRkAAOSwuQFeh0WT/$_27.JPG,14,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/i8cAAOSwd1Jeh0WU/$_27.JPG,15,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/oKkAAOSw-B9eh0WT/$_27.JPG,16,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/TbQAAOSwCppeh0WT/$_27.JPG,17,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/hp4AAOSw1BxeUTcW/$_27.JPG,18,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/C~wAAOSwtQxeUTcX/$_27.JPG,19,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/7WkAAOSwTfde2l3B/$_27.JPG,20,,,nil
,,,27721,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,840,,FALSCH,WAHR
,,,27577,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,893,,FALSCH,WAHR
,,,27432,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,947,,FALSCH,WAHR
,,,27288,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,1000,,FALSCH,WAHR
,,,27554,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,767,,FALSCH,WAHR
,,,27361,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,820,,FALSCH,WAHR
,,,27169,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,873,,FALSCH,WAHR
,,,26976,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,927,,FALSCH,WAHR
,,,26783,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,980,,FALSCH,WAHR
,,,27243,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,755,,FALSCH,WAHR
,,,27002,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,808,,FALSCH,WAHR
,,,26761,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,862,,FALSCH,WAHR
,,,26520,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,915,,FALSCH,WAHR
,,,26279,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,968,,FALSCH,WAHR
,,,26931,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,747,,FALSCH,WAHR
,,,26642,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,800,,FALSCH,WAHR
,,,26353,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,854,,FALSCH,WAHR
,,,26064,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,907,,FALSCH,WAHR
,,,25775,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,978,,FALSCH,WAHR
,,,26620,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,757,,FALSCH,WAHR
,,,26282,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,810,,FALSCH,WAHR
,,,25945,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,864,,FALSCH,WAHR
,,,25608,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,917,,FALSCH,WAHR
,,,25271,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,970,,FALSCH,WAHR
,,,26308,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,751,,FALSCH,WAHR
,,,25923,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,804,,FALSCH,WAHR
,,,25537,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,857,,FALSCH,WAHR
,,,25152,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,911,,FALSCH,WAHR
,,,24767,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,964,,FALSCH,WAHR
,,,25997,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,746,,FALSCH,WAHR
,,,25563,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,799,,FALSCH,WAHR
,,,25130,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,853,,FALSCH,WAHR
,,,24696,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,906,,FALSCH,WAHR
,,,24263,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,959,,FALSCH,WAHR
,,,25685,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,742,,FALSCH,WAHR
,,,25203,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,795,,FALSCH,WAHR
,,,24722,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,849,,FALSCH,WAHR
,,,24240,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,902,,FALSCH,WAHR
,,,23758,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,955,,FALSCH,WAHR
,,,25374,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,739,,FALSCH,WAHR
,,,24844,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,792,,FALSCH,WAHR
,,,24314,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,845,,FALSCH,WAHR
,,,23784,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,899,,FALSCH,WAHR
,,,23254,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,952,,FALSCH,WAHR
,,,25062,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,736,,FALSCH,WAHR
,,,24484,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,790,,FALSCH,WAHR
,,,23906,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,843,,FALSCH,WAHR
,,,23328,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,896,,FALSCH,WAHR
,,,22750,Volkswagen-Tiguan-Highline-2.0-TDI-DSG-4Motion---LED---Navi,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,949,,FALSCH,WAHR
Autohaus Dallgow GmbH,"Wilmsstrasse 120
14624 Dallgow-Döberitz
Deutschland",28690,27662,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,Volkswagen Tiguan Join 2.0 TDI   KLIMA   LED   NAVI   ALU  ,"<p>
<strong>Abholadresse</strong>
Wilmsstrasse 120
14624 Dallgow-Döberitz
Deutschland<br>
<strong>Fahrzeugzustand</strong>
<br>
<strong>Kategorie</strong>
SUV / Geländewagen / Pickup, Vorführfahrzeug<br>
<strong>Herkunft</strong>
Deutsche Ausführung<br>
<strong>Kilometerstand</strong>
12.000 km<br>
<strong>Hubraum</strong>
1.968 cm³<br>
<strong>Leistung</strong>
110 kW (150 PS)<br>
<strong>Kraftstoffart</strong>
Diesel<br>
<strong>Verbrauch</strong><br>
4,8 l/100km (kombiniert)<br>*
5,6 l/100km (innerorts)<br>*
4,3 l/100km (außerorts)<br>*
<strong>CO2-Emission</strong>
125 g/km (kombiniert)*<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Schaltgetriebe<br>
<strong>Schadstoffklasse</strong>
Euro6<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
06/2019<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
06/2022<br>
<strong>Klimatisierung</strong>
3-Zonen-Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Tungsten Silver<br>
<strong>Farbe</strong>
Silber Metallic<br>
<strong>Innenausstattung</strong>
Velours, Schwarz<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Abstandstempomat, Abstandswarner, Android Auto, Anhängerkupplung schwenkbar, Apple CarPlay, Armlehne, Bluetooth, Bordcomputer, CD-Spieler, Dachreling, Elektr. Fensterheber, Elektr. Heckklappe, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Fernlichtassistent, Freisprecheinrichtung, Garantie, Geschwindigkeitsbegrenzer, Innenspiegel autom. abblendend, Isofix, Kurvenlicht, Lederlenkrad, LED-Scheinwerfer, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Lordosenstütze, Müdigkeitswarner, Multifunktionslenkrad, Musikstreaming integriert, Navigationssystem, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Notbremsassistent, Notrufsystem, Pannenkit, Partikelfilter, Radio DAB, Raucherpaket, Regensensor, Reifendruckkontrolle, Scheckheftgepflegt, Scheinwerferreinigung, Servolenkung, Sitzheizung, Sprachsteuerung, Spurhalteassistent, Standheizung, Start/Stopp-Automatik, Touchscreen, Traktionskontrolle, Tuner/Radio, USB, Verkehrszeichenerkennung, Volldigitales Kombiinstrument, Winterpaket, Zentralverriegelung
</p>",Volkswagen,,"Marke_Volkswagen, Typ_SUV, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 20.000 km,Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_Alle, Schaltung_Schaltgetriebe, Farbe_Silber, Kraftstoff_Diesel, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,749,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/jPUAAOSwAeBeT~Xi/$_27.JPG,1,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/F2wAAOSwJFVeT~Xh/$_27.JPG,2,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/ifAAAOSwEPteT~Xg/$_27.JPG,3,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/E-4AAOSwwJ1eT~Xg/$_27.JPG,4,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/nkYAAOSwZK5eT~Xg/$_27.JPG,5,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/XmYAAOSwXA9eT~Xg/$_27.JPG,6,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/UlAAAOSwCmBeT~Xi/$_27.JPG,7,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/YVYAAOSwwlJeT~Xg/$_27.JPG,8,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/N-YAAOSwXSZeT~Xi/$_27.JPG,9,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/DbwAAOSwr-xeT~Xg/$_27.JPG,10,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/Fj4AAOSw8A1eT~Xg/$_27.JPG,11,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/HxIAAOSw2XteT~Xg/$_27.JPG,12,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/GTsAAOSw9-JeT~Xg/$_27.JPG,13,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/voQAAOSwgGJeT~Xg/$_27.JPG,14,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/jPUAAOSwAeBeT~Xi/$_27.JPG,15,,,,,,,,,,,,,nil
,,,27518,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,802,,FALSCH,WAHR
,,,27375,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,855,,FALSCH,WAHR
,,,27231,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,908,,FALSCH,WAHR
,,,27088,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,961,,FALSCH,WAHR
,,,27352,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,729,,FALSCH,WAHR
,,,27161,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,782,,FALSCH,WAHR
,,,26970,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,835,,FALSCH,WAHR
,,,26779,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,888,,FALSCH,WAHR
,,,26587,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,941,,FALSCH,WAHR
,,,27043,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,717,,FALSCH,WAHR
,,,26804,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,770,,FALSCH,WAHR
,,,26565,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,823,,FALSCH,WAHR
,,,26326,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,876,,FALSCH,WAHR
,,,26087,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,929,,FALSCH,WAHR
,,,26734,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,710,,FALSCH,WAHR
,,,26447,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,762,,FALSCH,WAHR
,,,26160,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,815,,FALSCH,WAHR
,,,25873,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,868,,FALSCH,WAHR
,,,25586,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,939,,FALSCH,WAHR
,,,26424,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,720,,FALSCH,WAHR
,,,26089,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,772,,FALSCH,WAHR
,,,25755,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,825,,FALSCH,WAHR
,,,25420,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,878,,FALSCH,WAHR
,,,25085,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,931,,FALSCH,WAHR
,,,26115,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,713,,FALSCH,WAHR
,,,25732,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,766,,FALSCH,WAHR
,,,25350,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,819,,FALSCH,WAHR
,,,24967,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,872,,FALSCH,WAHR
,,,24585,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,925,,FALSCH,WAHR
,,,25805,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,709,,FALSCH,WAHR
,,,25375,Volkswagen-Tiguan-Join-2.0-TDI---KLIMA---LED---NAVI---ALU--,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,761,,FALSCH,WAHR
