Dealer name,Dealer adress,Purchase price,Reselling price,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Autoforum Koch GmbH,"Marzahner Chaussee 219
12681 Berlin
,,,20925,Skoda-Octavia-Combi-2.0-TSI-DSG-RS-Standhzg-19Zoll-LED,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,817,,FALSCH,WAHR
,,,20406,Skoda-Octavia-Combi-2.0-TSI-DSG-RS-Standhzg-19Zoll-LED,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,865,,FALSCH,WAHR
Autoforum Koch GmbH,"Marzahner Chaussee 219
12681 Berlin
Deutschland",28900,27866,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,Skoda Octavia Combi RS 2 0 TSI DSG NAVI LED Klimaaut,"<p>
<strong>Abholadresse</strong>
Marzahner Chaussee 219
12681 Berlin
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
Kombi<br>
<strong>Herkunft</strong>
EU-Ausführung<br>
<strong>Kilometerstand</strong>
30.750 km<br>
<strong>Hubraum</strong>
1.984 cm³<br>
<strong>Leistung</strong>
180 kW (245 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
ca. 6,3 l/100km (kombiniert)<br>
ca. 8,2 l/100km (innerorts)<br>
ca. 5,3 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 173 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Automatik<br>
<strong>Schadstoffklasse</strong>
Euro6d-TEMP<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
01/2019<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
2-Zonen-Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Candy-Weiss<br>
<strong>Farbe</strong>
Weiß<br>
<strong>Innenausstattung</strong>
Alcantara, Schwarz<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Abstandswarner, Ambiente-Beleuchtung, Android Auto, Apple CarPlay, Armlehne, Beheizbare Frontscheibe, Beheizbares Lenkrad, Berganfahrassistent, Bluetooth, Bordcomputer, Dachreling, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Freisprecheinrichtung, Garantie, Geschwindigkeitsbegrenzer, Innenspiegel autom. abblendend, Isofix, Kurvenlicht, Lederlenkrad, LED-Scheinwerfer, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Lordosenstütze, Müdigkeitswarner, Multifunktionslenkrad, Musikstreaming integriert, Navigationssystem, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Partikelfilter, Regensensor, Reifendruckkontrolle, Schaltwippen, Scheckheftgepflegt, Scheinwerferreinigung, Schlüssellose Zentralverriegelung, Servolenkung, Sitzheizung, Sprachsteuerung, Start/Stopp-Automatik, Tempomat, Touchscreen, Traktionskontrolle, Tuner/Radio, USB, WLAN / Wifi Hotspot, Zentralverriegelung
</p>",Skoda,,"Marke_Skoda, Typ_Kombi, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_Alle, Schaltung_Automatik, Farbe_Weiß, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,776,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/3cQAAOSww6xe~hZJ/$_27.JPG,1,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/Gb4AAOSw2ipe~hZK/$_27.JPG,2,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/PlkAAOSw1ode~hZJ/$_27.JPG,3,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/3FMAAOSwmlFe~hZK/$_27.JPG,4,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/yxcAAOSw9JNe~hZJ/$_27.JPG,5,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/0QoAAOSwpDBe~hZK/$_27.JPG,6,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/4NQAAOSw8wle~hZJ/$_27.JPG,7,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/vQIAAOSw3Ste~hZJ/$_27.JPG,8,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/q5cAAOSwoTBe~hZJ/$_27.JPG,9,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/GFQAAOSwC5Ne~hZJ/$_27.JPG,10,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/D-UAAOSwhKpe~hZJ/$_27.JPG,11,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/oSYAAOSwkOVe~hZJ/$_27.JPG,12,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/AdUAAOSw7iNe~hZJ/$_27.JPG,13,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/508AAOSwR0de~hZK/$_27.JPG,14,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/TiQAAOSwSkhe~hZK/$_27.JPG,15,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/3cQAAOSww6xe~hZJ/$_27.JPG,16,,,,,,,,,,,nil
,,,27721,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,830,,FALSCH,WAHR
,,,27577,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,883,,FALSCH,WAHR
,,,27432,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,936,,FALSCH,WAHR
,,,27288,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,989,,FALSCH,WAHR
,,,27554,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,756,,FALSCH,WAHR
,,,27361,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,810,,FALSCH,WAHR
,,,27169,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,863,,FALSCH,WAHR
,,,26976,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,916,,FALSCH,WAHR
,,,26783,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,969,,FALSCH,WAHR
,,,27243,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,745,,FALSCH,WAHR
,,,27002,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,798,,FALSCH,WAHR
,,,26761,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,851,,FALSCH,WAHR
,,,26520,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,904,,FALSCH,WAHR
,,,26279,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,957,,FALSCH,WAHR
,,,26931,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,737,,FALSCH,WAHR
,,,26642,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,790,,FALSCH,WAHR
,,,26353,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,843,,FALSCH,WAHR
,,,26064,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,896,,FALSCH,WAHR
,,,25775,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,968,,FALSCH,WAHR
,,,26620,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,747,,FALSCH,WAHR
,,,26282,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,800,,FALSCH,WAHR
,,,25945,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,853,,FALSCH,WAHR
,,,25608,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,906,,FALSCH,WAHR
,,,25271,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,959,,FALSCH,WAHR
,,,26308,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,740,,FALSCH,WAHR
,,,25923,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,794,,FALSCH,WAHR
,,,25537,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,847,,FALSCH,WAHR
,,,25152,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,900,,FALSCH,WAHR
,,,24767,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,953,,FALSCH,WAHR
,,,25997,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,736,,FALSCH,WAHR
,,,25563,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,789,,FALSCH,WAHR
,,,25130,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,842,,FALSCH,WAHR
,,,24696,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,895,,FALSCH,WAHR
,,,24263,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,948,,FALSCH,WAHR
,,,25685,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,732,,FALSCH,WAHR
,,,25203,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,785,,FALSCH,WAHR
,,,24722,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,838,,FALSCH,WAHR
,,,24240,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,891,,FALSCH,WAHR
,,,23758,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,944,,FALSCH,WAHR
,,,25374,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,729,,FALSCH,WAHR
,,,24844,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,782,,FALSCH,WAHR
,,,24314,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,835,,FALSCH,WAHR
,,,23784,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,888,,FALSCH,WAHR
,,,23254,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,941,,FALSCH,WAHR
,,,25062,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,726,,FALSCH,WAHR
,,,24484,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,779,,FALSCH,WAHR
,,,23906,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,832,,FALSCH,WAHR
,,,23328,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,885,,FALSCH,WAHR
,,,22750,Skoda-Octavia-Combi-RS-2-0-TSI-DSG-NAVI-LED-Klimaaut,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,939,,FALSCH,WAHR
Autoforum Koch GmbH,"Marzahner Chaussee 219
12681 Berlin
Deutschland",25900,24956,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,Skoda Octavia Combi Soleil 1.5 TSI DSG NAVI LED PDC,"<p>
<strong>Abholadresse</strong>
Marzahner Chaussee 219
12681 Berlin
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
Kombi, Vorführfahrzeug<br>
<strong>Herkunft</strong>
Deutsche Ausführung<br>
<strong>Kilometerstand</strong>
9.999 km<br>
<strong>Hubraum</strong>
1.498 cm³<br>
<strong>Leistung</strong>
110 kW (150 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
5,2 l/100km (kombiniert)<br>*
6,9 l/100km (innerorts)<br>*
4,5 l/100km (außerorts)<br>*
<strong>CO2-Emission</strong>
119 g/km (kombiniert)*<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Automatik<br>
<strong>Schadstoffklasse</strong>
Euro6d-TEMP<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
07/2020<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
07/2023<br>
<strong>Klimatisierung</strong>
2-Zonen-Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Quarz-Grau<br>
<strong>Farbe</strong>
Grau Metallic<br>
<strong>Innenausstattung</strong>
Stoff, Schwarz<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Abstandswarner, Android Auto, Apple CarPlay, Armlehne, Berganfahrassistent, Bluetooth, Bordcomputer, Dachreling, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Freisprecheinrichtung, Garantie, Induktionsladen für Smartphones, Innenspiegel autom. abblendend, Isofix, Kurvenlicht, Lederlenkrad, LED-Scheinwerfer, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Lordosenstütze, Müdigkeitswarner, Multifunktionslenkrad, Musikstreaming integriert, Navigationssystem, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Notrufsystem, Partikelfilter, Radio DAB, Regensensor, Reifendruckkontrolle, Scheckheftgepflegt, Scheinwerferreinigung, Servolenkung, Sitzheizung, Sprachsteuerung, Start/Stopp-Automatik, Tempomat, Touchscreen, Traktionskontrolle, Tuner/Radio, USB, Verkehrszeichenerkennung, WLAN / Wifi Hotspot, Zentralverriegelung
</p>",Skoda,,"Marke_Skoda, Typ_Kombi, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 20.000 km,Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_Alle, Schaltung_Automatik, Farbe_Grau, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,686,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/beYAAOSwORRe~hZJ/$_27.JPG,1,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/-woAAOSwvWVe~hZJ/$_27.JPG,2,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/upkAAOSwR5Be~hZJ/$_27.JPG,3,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/5~4AAOSw3WJe~hZJ/$_27.JPG,4,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/L7kAAOSweCJe~hZJ/$_27.JPG,5,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/q5gAAOSwoTBe~hZJ/$_27.JPG,6,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/Lm4AAOSwCRBe~hZJ/$_27.JPG,7,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/q9MAAOSwzzNe~hZJ/$_27.JPG,8,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/d-0AAOSwDaVe~hZJ/$_27.JPG,9,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/OykAAOSwCYFe~hZJ/$_27.JPG,10,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/jQcAAOSwAIde~hZJ/$_27.JPG,11,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/VlYAAOSwrZVe~hZJ/$_27.JPG,12,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/sY4AAOSw4ste~hZJ/$_27.JPG,13,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/-FkAAOSw5qZe~hZJ/$_27.JPG,14,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/VAoAAOSwsNhe~hZJ/$_27.JPG,15,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/beYAAOSwORRe~hZJ/$_27.JPG,16,,,,,,,,,,,nil
,,,24826,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,733,,FALSCH,WAHR
,,,24697,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,781,,FALSCH,WAHR
,,,24567,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,829,,FALSCH,WAHR
,,,24438,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,876,,FALSCH,WAHR
,,,24674,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,666,,FALSCH,WAHR
,,,24501,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,713,,FALSCH,WAHR
,,,24329,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,761,,FALSCH,WAHR
,,,24156,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,809,,FALSCH,WAHR
,,,23983,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,856,,FALSCH,WAHR
,,,24393,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,654,,FALSCH,WAHR
,,,24177,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,701,,FALSCH,WAHR
,,,23961,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,749,,FALSCH,WAHR
,,,23745,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,797,,FALSCH,WAHR
,,,23529,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,844,,FALSCH,WAHR
,,,24111,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,646,,FALSCH,WAHR
,,,23852,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,693,,FALSCH,WAHR
,,,23593,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,741,,FALSCH,WAHR
,,,23334,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,789,,FALSCH,WAHR
,,,23075,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,855,,FALSCH,WAHR
,,,23830,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,656,,FALSCH,WAHR
,,,23527,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,704,,FALSCH,WAHR
,,,23225,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,751,,FALSCH,WAHR
,,,22923,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,799,,FALSCH,WAHR
,,,22621,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,847,,FALSCH,WAHR
,,,23548,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,650,,FALSCH,WAHR
,,,23203,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,697,,FALSCH,WAHR
,,,22857,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,745,,FALSCH,WAHR
,,,22512,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,793,,FALSCH,WAHR
,,,22167,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,840,,FALSCH,WAHR
,,,23267,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,645,,FALSCH,WAHR
,,,22878,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,692,,FALSCH,WAHR
,,,22490,Skoda-Octavia-Combi-Soleil-1.5-TSI-DSG-NAVI-LED-PDC,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,740,,FALSCH,WAHR
