Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,551,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,585,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,620,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,655,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,505,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,540,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,574,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,609,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,644,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,498,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,533,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,568,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,603,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,637,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,494,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,529,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,564,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,598,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,655,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,510,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,544,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,579,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,614,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,649,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,505,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,540,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,574,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,609,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,644,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,501,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,536,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,571,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,605,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,640,,FALSCH,WAHR
