Dealer name,Dealer adress,Purchase price,Reselling price,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Autohaus Körner GmbH,"Walsheimer Str. 2 - 24
12683 Berlin
,,,13712,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,564,,FALSCH,WAHR
,,,13500,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,593,,FALSCH,WAHR
,,,14167,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,471,,FALSCH,WAHR
,,,13928,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,500,,FALSCH,WAHR
,,,13690,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,530,,FALSCH,WAHR
,,,13451,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,559,,FALSCH,WAHR
,,,13213,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,588,,FALSCH,WAHR
,,,13985,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,467,,FALSCH,WAHR
,,,13720,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,497,,FALSCH,WAHR
,,,13455,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,526,,FALSCH,WAHR
,,,13190,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,555,,FALSCH,WAHR
,,,12925,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,584,,FALSCH,WAHR
,,,13804,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,464,,FALSCH,WAHR
,,,13512,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,493,,FALSCH,WAHR
,,,13221,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,523,,FALSCH,WAHR
,,,12929,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,552,,FALSCH,WAHR
,,,12638,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,581,,FALSCH,WAHR
,,,13622,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,461,,FALSCH,WAHR
,,,13304,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,491,,FALSCH,WAHR
,,,12986,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,520,,FALSCH,WAHR
,,,12668,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,549,,FALSCH,WAHR
,,,12350,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,578,,FALSCH,WAHR
Autohaus Körner GmbH,"Walsheimer Str. 2 - 24
12683 Berlin
Deutschland",11900,11376,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,Opel ADAM S  SPORTFAHRWERK KLIMAAUTOMATIK CD MP3 BT ,"<p>
<strong>Abholadresse</strong>
Walsheimer Str. 2 - 24
12683 Berlin
Deutschland<br>
<strong>Fahrzeugzustand</strong>
<br>
<strong>Kategorie</strong>
Kleinwagen<br>
<strong>Herkunft</strong>
Deutsche Ausführung<br>
<strong>Kilometerstand</strong>
42.173 km<br>
<strong>Hubraum</strong>
1.364 cm³<br>
<strong>Leistung</strong>
110 kW (150 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
ca. 5,9 l/100km (kombiniert)<br>
<strong>CO2-Emission</strong>
ca. 140 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
2/3<br>
<strong>Anzahl Sitzplätze</strong>
<br>
<strong>Getriebe</strong>
Schaltgetriebe<br>
<strong>Schadstoffklasse</strong>
<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
07/2015<br>
<strong>Anzahl der Fahrzeughalter</strong>
2<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Karbon Silber/Shiny Grey<br>
<strong>Farbe</strong>
Grau Metallic<br>
<strong>Innenausstattung</strong>
Teilleder, Schwarz<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Beheizbares Lenkrad, Berganfahrassistent, Bluetooth, Bordcomputer, CD-Spieler, Elektr. Fensterheber, Elektr. Seitenspiegel, ESP, Freisprecheinrichtung, Garantie, Geschwindigkeitsbegrenzer, Innenspiegel autom. abblendend, Isofix, Lederlenkrad, LED-Tagfahrlicht, Leichtmetallfelgen, Multifunktionslenkrad, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Notbremsassistent, Pannenkit, Reifendruckkontrolle, Servolenkung, Sitzheizung, Sommerreifen, Sportfahrwerk, Sportsitze, Sprachsteuerung, Start/Stopp-Automatik, Tempomat, Traktionskontrolle, Tuner/Radio, USB, Zentralverriegelung
</p>",Opel,,"Marke_Opel, Typ_Kleinwagen, Alter_Alle, Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_Alle, Schaltung_Schaltgetriebe, Farbe_Grau, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,461,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NzY3WDEwMjI=/z/jRgAAOSwuYFfFqqa/$_27.JPG,1,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/fkIAAOSwsA9fFqqe/$_27.JPG,2,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/Z1gAAOSwA8VfFqqg/$_27.JPG,3,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/p7EAAOSwRlJfFqqj/$_27.JPG,4,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/gLoAAOSw6v5fFqql/$_27.JPG,5,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/omsAAOSwVoNfFqqo/$_27.JPG,6,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/LgwAAOSw11VfFqqq/$_27.JPG,7,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/Bj8AAOSwlGxfFqqt/$_27.JPG,8,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/Cb4AAOSwzaJfFqqv/$_27.JPG,9,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/X3IAAOSwYMlfFqqy/$_27.JPG,10,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/CRwAAOSweyZfFqq0/$_27.JPG,11,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/arwAAOSwQrNfFqq4/$_27.JPG,12,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/sYsAAOSw22pfFqq6/$_27.JPG,13,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/ooQAAOSwEVBfFqq8/$_27.JPG,14,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/DRIAAOSwsihfFqq~/$_27.JPG,15,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/gEwAAOSwNpBfFqrB/$_27.JPG,16,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/VI8AAOSwgxhfFqrE/$_27.JPG,17,https://i.ebayimg.com/00/s/NzY3WDEwMjI=/z/5xYAAOSwg9RdrqgA/$_27.JPG,18,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/BDkAAOSw8YddqJa6/$_27.JPG,19,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/3lwAAOSw8q9dqJa8/$_27.JPG,20,,,nil
,,,11316,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,482,,FALSCH,WAHR
,,,11257,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,504,,FALSCH,WAHR
,,,11197,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,526,,FALSCH,WAHR
,,,11138,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,548,,FALSCH,WAHR
,,,11234,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,441,,FALSCH,WAHR
,,,11155,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,462,,FALSCH,WAHR
,,,11075,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,484,,FALSCH,WAHR
,,,10996,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,506,,FALSCH,WAHR
,,,10917,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,528,,FALSCH,WAHR
,,,11093,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,429,,FALSCH,WAHR
,,,10993,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,451,,FALSCH,WAHR
,,,10894,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,472,,FALSCH,WAHR
,,,10795,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,494,,FALSCH,WAHR
,,,10696,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,516,,FALSCH,WAHR
,,,10951,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,421,,FALSCH,WAHR
,,,10832,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,443,,FALSCH,WAHR
,,,10713,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,464,,FALSCH,WAHR
,,,10594,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,486,,FALSCH,WAHR
,,,10475,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,527,,FALSCH,WAHR
,,,10810,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,431,,FALSCH,WAHR
,,,10671,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,453,,FALSCH,WAHR
,,,10532,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,475,,FALSCH,WAHR
,,,10393,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,496,,FALSCH,WAHR
,,,10254,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,518,,FALSCH,WAHR
,,,10668,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,425,,FALSCH,WAHR
,,,10509,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,446,,FALSCH,WAHR
,,,10351,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,468,,FALSCH,WAHR
,,,10192,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,490,,FALSCH,WAHR
,,,10033,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,512,,FALSCH,WAHR
,,,10527,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,420,,FALSCH,WAHR
,,,10348,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,442,,FALSCH,WAHR
,,,10170,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,463,,FALSCH,WAHR
,,,9991,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,485,,FALSCH,WAHR
,,,9813,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,507,,FALSCH,WAHR
,,,10385,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,416,,FALSCH,WAHR
,,,10187,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,438,,FALSCH,WAHR
,,,9988,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,460,,FALSCH,WAHR
,,,9790,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,481,,FALSCH,WAHR
,,,9592,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,503,,FALSCH,WAHR
,,,10244,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,413,,FALSCH,WAHR
,,,10025,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,435,,FALSCH,WAHR
,,,9807,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,456,,FALSCH,WAHR
,,,9589,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,478,,FALSCH,WAHR
,,,9371,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,500,,FALSCH,WAHR
,,,10102,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,410,,FALSCH,WAHR
,,,9864,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,432,,FALSCH,WAHR
,,,9626,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,454,,FALSCH,WAHR
,,,9388,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,476,,FALSCH,WAHR
,,,9150,Opel-ADAM-S--SPORTFAHRWERK-KLIMAAUTOMATIK-CD-MP3-BT-,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,498,,FALSCH,WAHR
